"";"lm1";"l0";"l1";"a";"l_stop"
"1650";-5844,67083174621;-5844,67075254078;-5844,67067333057;1,00006033027184;-5845,98369555824
"1651";-5844,67075254078;-5844,67067333057;-5844,67059411558;1,00006037256047;-5845,98277589265
"1652";-5844,67067333057;-5844,67059411558;-5844,67051489582;1,00006013928893;-5845,98786534734
"1653";-5844,67059411558;-5844,67051489582;-5844,6704356713;1,00006022751766;-5845,98593564533
"1654";-5844,67051489582;-5844,6704356713;-5844,670356442;1,00006018945063;-5845,98676758775
"1655";-5844,6704356713;-5844,670356442;-5844,67027720794;1,00006024322444;-5845,98559261435
"1656";-5844,670356442;-5844,67027720794;-5844,67019796911;1,00006007889527;-5845,98919007839
"1657";-5844,67027720794;-5844,67019796911;-5844,67011872552;1,00006008676391;-5845,98901736075
"1658";-5844,67019796911;-5844,67011872552;-5844,67003947715;1,00006024383454;-5845,98557887127
"1659";-5844,67011872552;-5844,67003947715;-5844,66996022404;1,0000599877222;-5845,99119511345
"1660";-5844,67003947715;-5844,66996022404;-5844,66988096616;1,000060041503;-5845,99001171855
"1661";-5844,66996022404;-5844,66988096616;-5844,66980170352;1,00006008379877;-5845,98908247317
"1662";-5844,66988096616;-5844,66980170352;-5844,66972243613;1,00005998839337;-5845,99118052812
"1663";-5844,66980170352;-5844,66972243613;-5844,66964316398;1,00005998479498;-5845,99125979551
"1664";-5844,66972243613;-5844,66964316398;-5844,66956388708;1,00005998119702;-5845,99133906766
"1665";-5844,66964316398;-5844,66956388708;-5844,66948460543;1,00005990876521;-5845,9929370445
"1666";-5844,66956388708;-5844,66948460543;-5844,66940531903;1,00005990517637;-5845,99301632615
"1667";-5844,66948460543;-5844,66940531903;-5844,66932602788;1,00005992452996;-5845,9925888702
"1668";-5844,66940531903;-5844,66932602788;-5844,66924673198;1,00005984064701;-5845,99444367216
"1669";-5844,66932602788;-5844,66924673198;-5844,66916743134;1,00005980265742;-5845,99528545192
"1670";-5844,66924673198;-5844,66916743134;-5844,66908812595;1,00005994817757;-5845,99206658262
"1671";-5844,66916743134;-5844,66908812595;-5844,66900881581;1,00005976109188;-5845,99620799803
"1672";-5844,66908812595;-5844,66900881581;-5844,66892950094;1,00005971165041;-5845,99730685814
"1673";-5844,66900881581;-5844,66892950094;-5844,66885018133;1,00005982275402;-5845,99483992544
"1674";-5844,66892950094;-5844,66885018133;-5844,66877085698;1,00005970451345;-5845,99746579728
"1675";-5844,66885018133;-5844,66877085698;-5844,6686915279;1,00005964362145;-5845,99882222172
"1676";-5844,66877085698;-5844,6686915279;-5844,66861219408;1,0000597432478;-5845,99660426117
"1677";-5844,6686915279;-5844,66861219408;-5844,66853285553;1,00005960210898;-5845,99974878153
"1678";-5844,66861219408;-5844,66853285553;-5844,66845351225;1,00005971319143;-5845,99727251262
"1679";-5844,66853285553;-5844,66845351225;-5844,66837416424;1,00005952622148;-5846,00144604116
"1680";-5844,66845351225;-5844,66837416424;-5844,6682948115;1,00005961437511;-5845,99947490368
"1681";-5844,66837416424;-5844,6682948115;-5844,66821545403;1,00005959936004;-5845,99981025259
"1682";-5844,6682948115;-5844,66821545403;-5844,66813609184;1,00005951558304;-5846,00168455779
"1683";-5844,66821545403;-5844,66813609184;-5844,66805672493;1,00005952350119;-5846,00150717211
"1684";-5844,66813609184;-5844,66805672493;-5844,66797735329;1,00005951995836;-5846,00158653902
"1685";-5844,66805672493;-5844,66797735329;-5844,66789797694;1,00005935599434;-5846,00527025981
"1686";-5844,66797735329;-5844,66789797694;-5844,66781859586;1,00005958163153;-5846,00020589661
"1687";-5844,66789797694;-5844,66781859586;-5844,66773921007;1,00005930310601;-5846,00646327136
"1688";-5844,66781859586;-5844,66773921007;-5844,66765981956;1,00005955163553;-5846,00087664534
"1689";-5844,66773921007;-5844,66765981956;-5844,66758042434;1,00005925023434;-5846,00765820861
"1690";-5844,66765981956;-5844,66758042434;-5844,66750102441;1,00005933836622;-5846,00566798563
"1691";-5844,66758042434;-5844,66750102441;-5844,66742161976;1,00005942648221;-5846,00368390528
"1692";-5844,66750102441;-5844,66742161976;-5844,66734221041;1,00005919387246;-5846,0089346036
"1693";-5844,66742161976;-5844,66734221041;-5844,66726279635;1,00005941943365;-5846,00384210704
"1694";-5844,66734221041;-5844,66726279635;-5844,66718337758;1,00005911813652;-5846,01065361372
"1695";-5844,66726279635;-5844,66718337758;-5844,66710395411;1,00005932077574;-5846,00606460309
"1696";-5844,66718337758;-5844,66710395411;-5844,66702452594;1,00005911113526;-5846,01081300985
"1697";-5844,66710395411;-5844,66702452594;-5844,66694509306;1,00005932520143;-5846,00596443546
"1698";-5844,66702452594;-5844,66694509306;-5844,66686565549;1,00005908123527;-5846,01149336567
"1699";-5844,66694509306;-5844,66686565549;-5844,66678621322;1,00005918078746;-5846,00923160583
"1700";-5844,66686565549;-5844,66678621322;-5844,66670676625;1,00005906280032;-5846,01191319076
"1701";-5844,66678621322;-5844,66670676625;-5844,66662731459;1,0000591051034;-5846,01095044797
"1702";-5844,66670676625;-5844,66662731459;-5844,66654785823;1,0000590787159;-5846,01155085415
"1703";-5844,66662731459;-5844,66654785823;-5844,66646839718;1,00005907522582;-5846,01163031051
"1704";-5844,66654785823;-5844,66646839718;-5844,66638893145;1,00005899161559;-5846,01353672797
"1705";-5844,66646839718;-5844,66638893145;-5844,66630946102;1,00005905680649;-5846,01204974279
"1706";-5844,66638893145;-5844,66630946102;-5844,66622998591;1,00005887020792;-5846,01631503058
"1707";-5844,66630946102;-5844,66622998591;-5844,66615050611;1,00005902695518;-5846,01273006392
"1708";-5844,66622998591;-5844,66615050611;-5844,66607102163;1,00005890904028;-5846,01542527713
"1709";-5844,66615050611;-5844,66607102163;-5844,66599153246;1,00005890557021;-5846,01550476161
"1710";-5844,66607102163;-5844,66599153246;-5844,66591203862;1,0000588906588;-5846,01584644491
"1711";-5844,66599153246;-5844,66591203862;-5844,66583254009;1,00005885286768;-5846,01671322554
"1712";-5844,66591203862;-5844,66583254009;-5844,66575303689;1,00005880364264;-5846,01784399308
"1713";-5844,66583254009;-5844,66575303689;-5844,66567352901;1,00005892602194;-5846,01503609567
"1714";-5844,66575303689;-5844,66567352901;-5844,66559401647;1,00005860225645;-5846,0224906088
"1715";-5844,66567352901;-5844,66559401647;-5844,66551449925;1,00005882759004;-5846,01729344784
"1716";-5844,66559401647;-5844,66551449925;-5844,66543497735;1,00005890419351;-5846,01553559561
"1717";-5844,66551449925;-5844,66543497735;-5844,66535545079;1,00005848899079;-5846,02511915003
"1718";-5844,66543497735;-5844,66535545079;-5844,66527591956;1,00005873717006;-5846,0193741436
"1719";-5844,66535545079;-5844,66527591956;-5844,66519638367;1,00005871084882;-5846,01998117706
"1720";-5844,66527591956;-5844,66519638367;-5844,6651168431;1,00005870740206;-5846,02006071295
"1721";-5844,66519638367;-5844,6651168431;-5844,66503729788;1,00005856674349;-5846,02331466321
"1722";-5844,6651168431;-5844,66503729788;-5844,664957748;1,00005857474731;-5846,02312907524
"1723";-5844,66503729788;-5844,664957748;-5844,66487819345;1,00005858274952;-5846,02294356436
"1724";-5844,664957748;-5844,66487819345;-5844,66479863425;1,00005860218247;-5846,02249324556
"1725";-5844,66487819345;-5844,66479863425;-5844,66471907039;1,00005850729508;-5846,02469503159
"1726";-5844,66479863425;-5844,66471907039;-5844,66463950187;1,00005851530318;-5846,02450892326
"1727";-5844,66471907039;-5844,66463950187;-5844,66455992871;1,00005842043667;-5846,02671702932
"1728";-5844,66463950187;-5844,66455992871;-5844,66448035089;1,00005847417225;-5846,02546533088
"1729";-5844,66455992871;-5844,66448035089;-5844,66440076843;1,00005843646623;-5846,02634345259
"1730";-5844,66448035089;-5844,66440076843;-5844,6643211813;1,00005851304992;-5846,02456100405
"1731";-5844,66440076843;-5844,6643211813;-5844,66424158954;1,00005825821779;-5846,03051059433
"1732";-5844,6643211813;-5844,66424158954;-5844,66416199313;1,00005846050989;-5846,02578314112
"1733";-5844,66424158954;-5844,66416199313;-5844,66408239208;1,00005826284489;-5846,03040236481
"1734";-5844,66416199313;-5844,66408239208;-5844,66400278638;1,00005836228149;-5846,02807458925
"1735";-5844,66408239208;-5844,66400278638;-5844,66392317605;1,00005816465061;-5846,03270913909
"1736";-5844,66400278638;-5844,66392317605;-5844,66384356107;1,00005848114894;-5846,02530173887
"1737";-5844,66392317605;-5844,66384356107;-5844,66376394146;1,00005810074823;-5846,03421503846
"1738";-5844,66384356107;-5844,66376394146;-5844,66368431722;1,00005828014071;-5846,02999688904
"1739";-5844,66376394146;-5844,66368431722;-5844,66360468834;1,000058162521;-5846,03275976657
"1740";-5844,66368431722;-5844,66360468834;-5844,66352505482;1,00005823909;-5846,03095979444
"1741";-5844,66360468834;-5844,66352505482;-5844,66344541668;1,00005808722536;-5846,03453464063
"1742";-5844,66352505482;-5844,66344541668;-5844,66336577391;1,00005810669211;-5846,0340753286
"1743";-5844,66344541668;-5844,66336577391;-5844,6632861265;1,00005817183398;-5846,03254047248
"1744";-5844,66336577391;-5844,6632861265;-5844,66320647448;1,00005805426009;-5846,03531338178
"1745";-5844,6632861265;-5844,66320647448;-5844,66312681783;1,00005800521659;-5846,03647343295
"1746";-5844,66320647448;-5844,66312681783;-5844,66304715655;1,00005811602905;-5846,03385496265
"1747";-5844,66312681783;-5844,66304715655;-5844,66296749066;1,00005797564749;-5846,03717402796
"1748";-5844,66304715655;-5844,66296749066;-5844,66288782014;1,00005797228651;-5846,03725369385
"1749";-5844,66296749066;-5844,66288782014;-5844,662808145;1,00005806025152;-5846,03517156197
"1750";-5844,66288782014;-5844,662808145;-5844,66272846526;1,0000578057499;-5846,04121332146
"1751";-5844,662808145;-5844,66272846526;-5844,6626487809;1,00005793938112;-5846,03803417176
"1752";-5844,66272846526;-5844,6626487809;-5844,66256909192;1,0000579816792;-5846,0370308755
"1753";-5844,6626487809;-5844,66256909192;-5844,66248939833;1,00005779570865;-5846,04145325574
"1754";-5844,66256909192;-5844,66248939833;-5844,66240970013;1,00005788366766;-5846,03935792747
"1755";-5844,66248939833;-5844,66240970013;-5844,66232999733;1,00005768631785;-5846,04406831209
"1756";-5844,66240970013;-5844,66232999733;-5844,6622502899;1,00005805955584;-5846,03518626875
"1757";-5844,66232999733;-5844,6622502899;-5844,66217057789;1,00005751989568;-5846,04806660918
"1758";-5844,6622502899;-5844,66217057789;-5844,66209086127;1,00005787028982;-5846,03967574214
"1759";-5844,66217057789;-5844,66209086127;-5844,66201114005;1,00005773003187;-5846,04302245848
"1760";-5844,66209086127;-5844,66201114005;-5844,66193141423;1,00005761261492;-5846,04583685558
"1761";-5844,66201114005;-5844,66193141423;-5844,6618516838;1,00005783745153;-5846,04045738833
"1762";-5844,66193141423;-5844,6618516838;-5844,66177194878;1,00005751470714;-5846,0481930013
"1763";-5844,6618516838;-5844,66177194878;-5844,66169220917;1,00005772812224;-5846,04306783609
"1764";-5844,66177194878;-5844,66169220917;-5844,66161246496;1,00005753089117;-5846,04780328262
"1765";-5844,66169220917;-5844,66161246496;-5844,66153271616;1,00005765303822;-5846,04486658786
"1766";-5844,66161246496;-5844,66153271616;-5844,66145296277;1,00005753566961;-5846,04768832649
"1767";-5844,66153271616;-5844,66145296277;-5844,66137320479;1,00005747534026;-5846,04914331338
"1768";-5844,66145296277;-5844,66137320479;-5844,66129344222;1,0000576202784;-5846,04565271485
"1769";-5844,66137320479;-5844,66129344222;-5844,66121367507;1,00005742311557;-5846,0504056521
"1770";-5844,66129344222;-5844,66121367507;-5844,66113390333;1,00005748822956;-5846,04883227528
"1771";-5844,66121367507;-5844,66113390333;-5844,66105412701;1,00005746212243;-5846,04946272097
"1772";-5844,66113390333;-5844,66105412701;-5844,66097434611;1,00005739041736;-5846,05119733472
"1773";-5844,66105412701;-5844,66097434611;-5844,66089456063;1,00005745552333;-5846,04962208825
"1774";-5844,66097434611;-5844,66089456063;-5844,66081477058;1,00005729263287;-5846,05357019553
"1775";-5844,66089456063;-5844,66081477058;-5844,66073497595;1,00005738053939;-5846,05143662774
"1776";-5844,66081477058;-5844,66073497595;-5844,66065517674;1,00005736584911;-5846,05179273901
"1777";-5844,66073497595;-5844,66065517674;-5844,66057537296;1,00005725998285;-5846,05436462383
"1778";-5844,66065517674;-5844,66057537296;-5844,66049556461;1,00005726810097;-5846,05416705661
"1779";-5844,66057537296;-5844,66049556461;-5844,66041575169;1,00005728761349;-5846,05369239052
"1780";-5844,66049556461;-5844,66041575169;-5844,66033593419;1,00005727293648;-5846,05404941726
"1781";-5844,66041575169;-5844,66033593419;-5844,66025611215;1,00005707594694;-5846,05885934639
"1782";-5844,66033593419;-5844,66025611215;-5844,66017628552;1,000057289176;-5846,05365407269
"1783";-5844,66025611215;-5844,66017628552;-5844,66009645434;1,00005713778025;-5846,05734610494
"1784";-5844,66017628552;-5844,66009645434;-5844,6600166186;1,00005711173027;-5846,05798338661
"1785";-5844,66009645434;-5844,6600166186;-5844,65993677829;1,00005723378152;-5846,05500238747
"1786";-5844,6600166186;-5844,65993677829;-5844,65985693344;1,00005687737191;-5846,0637437607
"1787";-5844,65993677829;-5844,65985693344;-5844,65977708402;1,00005725003261;-5846,05460588464
"1788";-5844,65985693344;-5844,65977708402;-5844,65969723004;1,0000569733923;-5846,06137823531
"1789";-5844,65977708402;-5844,65969723004;-5844,65961737152;1,00005700431494;-5846,06061792085
"1790";-5844,65969723004;-5844,65961737152;-5844,65953750844;1,0000570352321;-5846,05985852185
"1791";-5844,65961737152;-5844,65953750844;-5844,65945764082;1,00005689532117;-5846,06330184613
"1792";-5844,65953750844;-5844,65945764082;-5844,65937776863;1,00005709705976;-5846,05834198585
"1793";-5844,65945764082;-5844,65937776863;-5844,65929789191;1,00005679774108;-5846,06571397304
"1794";-5844,65937776863;-5844,65929789191;-5844,65921801065;1,00005691976381;-5846,06269911544
"1795";-5844,65929789191;-5844,65921801065;-5844,65913812483;1,00005692790972;-5846,06249830048
"1796";-5844,65921801065;-5844,65913812483;-5844,65905823448;1,00005679943484;-5846,06567238592
"1797";-5844,65913812483;-5844,65905823448;-5844,65897833959;1,00005685313029;-5846,06434397216
"1798";-5844,65905823448;-5844,65897833959;-5844,65889844016;1,00005675882907;-5846,06667876578
"1799";-5844,65897833959;-5844,65889844016;-5844,65881853619;1,00005688082062;-5846,06365968911
"1800";-5844,65889844016;-5844,65881853619;-5844,65873862768;1,00005676376191;-5846,0665565996
"1801";-5844,65881853619;-5844,65873862768;-5844,65865871465;1,00005660119617;-5846,07059980021
"1802";-5844,65873862768;-5844,65865871465;-5844,65857879708;1,00005678008955;-5846,06615153978
"1803";-5844,65865871465;-5844,65857879708;-5844,65849887498;1,00005676548535;-5846,06651364916
"1804";-5844,65857879708;-5844,65849887498;-5844,65841894835;1,00005653466793;-5846,07226190772
"1805";-5844,65849887498;-5844,65841894835;-5844,65833901719;1,00005675905435;-5846,06667285696
"1806";-5844,65841894835;-5844,65833901719;-5844,65825908151;1,00005658515582;-5846,07100072851
"1807";-5844,65833901719;-5844,65825908151;-5844,65817914131;1,00005647955364;-5846,07364204108
"1808";-5844,65825908151;-5844,65817914131;-5844,65809919658;1,00005671528484;-5846,0677591486
"1809";-5844,65817914131;-5844,65809919658;-5844,65801924733;1,00005654142025;-5846,07209360022
"1810";-5844,65809919658;-5844,65801924733;-5844,65793929357;1,0000564244645;-5846,07502450583
"1811";-5844,65801924733;-5844,65793929357;-5844,65785933528;1,00005656915932;-5846,07140003414
"1812";-5844,65793929357;-5844,65785933528;-5844,65777937248;1,00005648633713;-5846,07347249845
"1813";-5844,65785933528;-5844,65777937248;-5844,65769940516;1,00005644902468;-5846,07440820967
"1814";-5844,65777937248;-5844,65769940516;-5844,65761943334;1,00005638897172;-5846,07591688695
"1815";-5844,65769940516;-5844,65761943334;-5844,65753945699;1,00005647677369;-5846,07371204613
"1816";-5844,65761943334;-5844,65753945699;-5844,65745947615;1,0000562916315;-5846,07836955003
"1817";-5844,65753945699;-5844,65745947615;-5844,6573794908;1,00005637943418;-5846,07615681595
"1818";-5844,65745947615;-5844,6573794908;-5844,65729950093;1,00005639899725;-5846,07566471367
"1819";-5844,6573794908;-5844,65729950093;-5844,65721950657;1,00005623663485;-5846,07975948578
"1820";-5844,65729950093;-5844,65721950657;-5844,6571395077;1,00005630168937;-5846,07811588566
"1821";-5844,65721950657;-5844,6571395077;-5844,65705950433;1,00005634399505;-5846,07704901094
"1822";-5844,6571395077;-5844,65705950433;-5844,65697949647;1,00005609072009;-5846,08346054434
"1823";-5844,65705950433;-5844,65697949647;-5844,6568994841;1,0000562921903;-5846,07835544338
"1824";-5844,65697949647;-5844,6568994841;-5844,65681946724;1,00005619808625;-5846,08073554629
"1825";-5844,6568994841;-5844,65681946724;-5844,65673944588;1,00005622902707;-5846,07995206038
"1826";-5844,65681946724;-5844,65673944588;-5844,65665942003;1,00005604401516;-5846,08465009063
"1827";-5844,65673944588;-5844,65665942003;-5844,65657938969;1,00005619998457;-5846,0806872713
"1828";-5844,65665942003;-5844,65657938969;-5844,65649935486;1,00005606045383;-5846,08423158192
"1829";-5844,65657938969;-5844,65649935486;-5844,65641931554;1,00005604594749;-5846,08460110017
"1830";-5844,65649935486;-5844,65641931554;-5844,65633927174;1,00005607689582;-5846,08381294387
